Trade number,Instrument,Account,Strategy,Market pos.,Qty,Entry price,Exit price,Entry time,Exit time,Entry name,Exit name,Profit,Cum. net profit,Commission,MAE,MFE,ETD,Bars,
212,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Short,1,20085.00,20108.00,5/5/2025 10:00:00 AM,5/5/2025 10:01:12 AM,MNQ_ScaleIn_638820359469233567,MNQ_Stop_6732bd34-85f9-4b5b-8f79-96b8e7938b21,($46.00),$1575.00,$0.00,$46.00,$59.00,$105.00,8,
213,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,20085.25,20108.25,5/5/2025 10:00:00 AM,5/5/2025 10:01:12 AM,MNQ_ScaleIn_638820359464490436,MNQ_Stop_01e41895-9b25-474a-b218-f6a4552fbe3b,($46.00),$1529.00,$0.00,$46.50,$59.50,$105.50,8,
214,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,20095.50,20062.25,5/5/2025 10:03:16 AM,5/5/2025 10:04:49 AM,MNQ_VIXSell_638820361964778352,MNQ_Target_945009a9-6caa-47f5-a249-bf6ff4550d84,$66.50,$1595.50,$0.00,$12.00,$66.50,$0.00,10,
215,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Short,1,20095.00,20047.75,5/5/2025 10:03:16 AM,5/5/2025 10:05:07 AM,MNQ_VIXSell_638820361964788357,MNQ_Target_0ff707ea-51ac-457c-9ae5-6bc93f0cb8d0,$94.50,$1690.00,$0.00,$13.00,$97.00,$2.50,12,
216,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,20063.00,20026.50,5/5/2025 10:05:21 AM,5/5/2025 10:33:44 AM,MNQ_VIXSell_638820363215231534,MNQ_Target_615a033a-d66f-405d-a6d7-50a223f0c6fd,$73.00,$1763.00,$0.00,$67.00,$73.00,$0.00,171,
217,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,20094.25,20026.50,5/5/2025 10:18:58 AM,5/5/2025 10:33:44 AM,MNQ_ScaleIn_638820363219980749,MNQ_Target_615a033a-d66f-405d-a6d7-50a223f0c6fd,$135.50,$1898.50,$0.00,$4.50,$135.50,$0.00,90,
218,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Short,1,20063.00,20010.75,5/5/2025 10:05:21 AM,5/5/2025 10:36:18 AM,MNQ_VIXSell_638820363215241534,MNQ_Target_08c67691-dae0-4781-953b-37355c5f2218,$104.50,$2003.00,$0.00,$67.00,$104.50,$0.00,0,
219,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Short,1,20094.25,20010.75,5/5/2025 10:18:58 AM,5/5/2025 10:36:18 AM,MNQ_ScaleIn_638820363223936073,MNQ_Target_08c67691-dae0-4781-953b-37355c5f2218,$167.00,$2170.00,$0.00,$4.50,$167.00,$0.00,0,
220,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Long,1,20126.00,20023.50,5/5/2025 12:06:17 PM,5/5/2025 4:10:00 PM,MNQ_Stop_d45dd025-c106-4934-b663-6e3306709f71,,($205.00),$1965.00,$0.00,$205.00,$204.50,$409.50,0,
221,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Long,1,20126.00,20023.75,5/5/2025 12:06:17 PM,5/5/2025 4:10:00 PM,MNQ_Stop_d45dd025-c106-4934-b663-6e3306709f71,,($204.50),$1760.50,$0.00,$205.00,$204.50,$409.00,0,
222,NQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Long,1,19764.75,19762.50,5/6/2025 10:01:16 AM,5/6/2025 10:01:23 AM,,,($45.00),$1715.50,$0.00,$70.00,$95.00,$140.00,0,
223,NQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Long,1,19783.25,19786.50,5/6/2025 10:01:59 AM,5/6/2025 10:02:02 AM,,,$65.00,$1780.50,$0.00,$35.00,$125.00,$60.00,0,
224,NQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Short,1,19794.25,19787.50,5/6/2025 10:02:35 AM,5/6/2025 10:02:50 AM,,,$135.00,$1915.50,$0.00,$100.00,$160.00,$25.00,0,
225,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Long,1,19818.00,19844.00,5/7/2025 11:19:02 AM,5/7/2025 11:21:44 AM,,,$52.00,$1967.50,$0.00,$52.00,$52.00,$0.00,0,
226,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Long,1,19818.00,19844.00,5/7/2025 11:19:02 AM,5/7/2025 11:21:44 AM,MNQ_VIXBuy_638822135413435107,MNQ_Target_1c25992d-dc50-4b12-8141-9c4e5597f911,$52.00,$2019.50,$0.00,$23.00,$52.00,$0.00,17,
227,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Long,1,19818.00,19841.25,5/7/2025 11:19:02 AM,5/7/2025 11:43:04 AM,MNQ_VIXBuy_638822135413428558,Close position,$46.50,$2066.00,$0.00,$55.50,$55.00,$8.50,145,
228,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Long,1,19830.25,19841.25,5/7/2025 11:24:07 AM,5/7/2025 11:43:04 AM,MNQ_VIXBuy_638822138464222199,MNQ_EXIT,$22.00,$2088.00,$0.00,$80.00,$28.00,$6.00,115,
229,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Long,1,19830.25,19841.25,5/7/2025 11:24:07 AM,5/7/2025 11:43:04 AM,,MNQ_EXIT,$22.00,$2110.00,$0.00,$22.00,$22.00,$0.00,0,
230,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Long,1,19808.75,19841.25,5/7/2025 11:26:16 AM,5/7/2025 11:43:04 AM,,,$65.00,$2175.00,$0.00,$65.00,$65.00,$0.00,0,
231,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Long,1,19808.75,19841.25,5/7/2025 11:26:16 AM,5/7/2025 11:43:04 AM,MNQ_ScaleIn_638822138474764671,,$65.00,$2240.00,$0.00,$37.00,$71.00,$6.00,0,
232,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Long,1,19795.75,19841.25,5/7/2025 11:34:44 AM,5/7/2025 11:43:04 AM,MNQ_ScaleIn_638822135423377975,Close position,$91.00,$2331.00,$0.00,$11.00,$97.00,$6.00,51,
233,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,2,19841.25,19848.75,5/7/2025 11:43:04 AM,5/7/2025 11:43:22 AM,,Close,($30.00),$2301.00,$0.00,$30.00,$30.00,$60.00,0,
234,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,2,19841.25,19848.75,5/7/2025 11:43:04 AM,5/7/2025 11:43:22 AM,Close position,,($30.00),$2271.00,$0.00,$32.00,$0.00,$30.00,0,
235,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Short,2,19841.25,19850.75,5/7/2025 11:43:04 AM,5/7/2025 11:43:30 AM,MNQ_EXIT,Close,($38.00),$2233.00,$0.00,$38.00,$38.00,$76.00,0,
236,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,19845.50,19824.25,5/7/2025 11:43:42 AM,5/7/2025 11:47:25 AM,MNQ_VIXSell_638822150222660632,,$42.50,$2275.50,$0.00,$21.00,$44.00,$1.50,0,
237,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,19845.50,19824.25,5/7/2025 11:43:42 AM,5/7/2025 11:47:25 AM,,MNQ_Target_c59446a4-4164-4085-92bf-9e9a6f72351f,$42.50,$2318.00,$0.00,$42.50,$42.50,$0.00,0,
238,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Short,1,19846.75,19816.00,5/7/2025 11:43:44 AM,5/7/2025 11:47:46 AM,MNQ_VIXSell_638822150243052627,MNQ_Target_9d48ddbc-d963-4a50-8c58-6bb689f7f33b,$61.50,$2379.50,$0.00,$18.50,$61.50,$0.00,25,
239,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,19817.00,19797.50,5/7/2025 11:47:46 AM,5/7/2025 11:48:45 AM,,MNQ_Target_f94ab810-3959-41d7-8655-64e999b3e39d,$39.00,$2418.50,$0.00,$39.00,$39.00,$0.00,0,
240,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,19817.00,19797.50,5/7/2025 11:47:46 AM,5/7/2025 11:48:45 AM,MNQ_VIXSell_638822152650011732,,$39.00,$2457.50,$0.00,$16.00,$39.00,$0.00,0,
241,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,19840.50,19819.00,5/7/2025 11:55:03 AM,5/7/2025 12:22:32 PM,,MNQ_Target_ba089be7-c59e-430f-8ae9-4864409fb9c8,$43.00,$2500.50,$0.00,$43.00,$43.00,$0.00,0,
242,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,19840.50,19819.00,5/7/2025 11:55:03 AM,5/7/2025 12:22:32 PM,MNQ_VIXSell_638822157033032180,MNQ_Target_ba089be7-c59e-430f-8ae9-4864409fb9c8,$43.00,$2543.50,$0.00,$38.00,$43.50,$0.50,166,
243,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,19859.00,19819.00,5/7/2025 12:20:02 PM,5/7/2025 12:22:32 PM,,,$80.00,$2623.50,$0.00,$80.00,$80.00,$0.00,0,
244,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,19859.00,19819.00,5/7/2025 12:20:02 PM,5/7/2025 12:22:32 PM,MNQ_ScaleIn_638822157038434491,,$80.00,$2703.50,$0.00,$1.00,$80.50,$0.50,0,
245,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Short,1,19841.75,19810.00,5/7/2025 11:55:06 AM,5/7/2025 12:23:26 PM,MNQ_VIXSell_638822157054260102,MNQ_Target_0ebbbb6e-2cbe-4492-beac-e240b5d1280a,$63.50,$2767.00,$0.00,$35.50,$63.50,$0.00,171,
246,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,19863.75,19893.00,5/7/2025 12:44:03 PM,5/7/2025 12:54:04 PM,,,($58.50),$2708.50,$0.00,$58.50,$58.50,$117.00,0,
247,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,19863.75,19893.00,5/7/2025 12:44:03 PM,5/7/2025 12:54:04 PM,MNQ_VIXSell_638822186430058824,,($58.50),$2650.00,$0.00,$58.50,$5.50,$64.00,0,
248,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,19878.25,19893.00,5/7/2025 12:48:09 PM,5/7/2025 12:54:04 PM,MNQ_ScaleIn_638822186441377627,MNQ_Stop_720c27a9-242b-420f-99eb-010bcd288776,($29.50),$2620.50,$0.00,$29.50,$29.00,$58.50,37,
249,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,19878.25,19893.00,5/7/2025 12:48:09 PM,5/7/2025 12:54:04 PM,,MNQ_Stop_720c27a9-242b-420f-99eb-010bcd288776,($29.50),$2591.00,$0.00,$29.50,$29.50,$59.00,0,
250,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Short,1,19864.00,19893.75,5/7/2025 12:44:04 PM,5/7/2025 12:54:06 PM,MNQ_VIXSell_638822186431113603,MNQ_Stop_2dd948b7-20a5-4390-8580-6530f587efdc,($59.50),$2531.50,$0.00,$59.50,$6.00,$65.50,61,
251,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Short,1,19878.75,19893.75,5/7/2025 12:48:09 PM,5/7/2025 12:54:06 PM,MNQ_ScaleIn_638822186449343412,MNQ_Stop_2dd948b7-20a5-4390-8580-6530f587efdc,($30.00),$2501.50,$0.00,$30.00,$30.00,$60.00,37,
252,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,19889.25,19912.00,5/7/2025 12:56:05 PM,5/7/2025 1:12:07 PM,MNQ_VIXSell_638822193651310961,,($45.50),$2456.00,$0.00,$45.50,$1.50,$47.00,0,
253,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,19889.25,19912.00,5/7/2025 12:56:05 PM,5/7/2025 1:12:07 PM,,,($45.50),$2410.50,$0.00,$45.50,$45.50,$91.00,0,
254,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,19900.75,19912.00,5/7/2025 12:56:45 PM,5/7/2025 1:12:07 PM,MNQ_ScaleIn_638822193657275216,MNQ_Stop_f4b07d9b-f3af-40f5-9a42-0e88a5bdf45b,($22.50),$2388.00,$0.00,$22.50,$22.00,$44.50,93,
255,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,19900.75,19912.00,5/7/2025 12:56:45 PM,5/7/2025 1:12:07 PM,,MNQ_Stop_f4b07d9b-f3af-40f5-9a42-0e88a5bdf45b,($22.50),$2365.50,$0.00,$22.50,$22.50,$45.00,0,
256,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Short,1,19891.75,19914.50,5/7/2025 12:56:10 PM,5/7/2025 1:13:28 PM,MNQ_VIXSell_638822193700612871,MNQ_Stop_84359cea-2fd2-4bbc-b922-f3ae897620d3,($45.50),$2320.00,$0.00,$45.50,$4.00,$49.50,104,
257,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Short,1,19903.00,19914.50,5/7/2025 12:56:51 PM,5/7/2025 1:13:28 PM,MNQ_ScaleIn_638822193710682164,MNQ_Stop_84359cea-2fd2-4bbc-b922-f3ae897620d3,($23.00),$2297.00,$0.00,$23.00,$26.50,$49.50,100,
258,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,19920.25,19907.25,5/7/2025 1:15:06 PM,5/7/2025 1:17:42 PM,MNQ_VIXSell_638822205063461181,MNQ_Target_eb72c8e6-f311-4dbe-adde-0964ac2adf10,$26.00,$2323.00,$0.00,$3.00,$26.00,$0.00,17,
259,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,19920.25,19907.25,5/7/2025 1:15:06 PM,5/7/2025 1:17:42 PM,,,$26.00,$2349.00,$0.00,$26.00,$26.00,$0.00,0,
260,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Short,1,19913.25,19894.50,5/7/2025 1:15:32 PM,5/7/2025 1:20:03 PM,MNQ_VIXSell_638822205316765907,MNQ_Target_e97f9115-b68a-448f-8164-1db3434465c9,$37.50,$2386.50,$0.00,$17.00,$37.50,$0.00,28,
261,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,19894.25,19880.75,5/7/2025 1:20:04 PM,5/7/2025 1:21:29 PM,MNQ_VIXSell_638822208036827350,,$27.00,$2413.50,$0.00,$10.00,$27.00,$0.00,0,
262,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,19894.25,19880.75,5/7/2025 1:20:04 PM,5/7/2025 1:21:29 PM,,MNQ_Target_a3f04fe2-a4b3-4cec-a837-2e9d61665791,$27.00,$2440.50,$0.00,$27.00,$27.00,$0.00,0,
263,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,19907.75,19891.25,5/7/2025 1:26:03 PM,5/7/2025 1:33:14 PM,,MNQ_Target_72fb7225-b748-4645-b98b-e3866c3a259d,$33.00,$2473.50,$0.00,$33.00,$33.00,$0.00,0,
264,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,19907.75,19891.25,5/7/2025 1:26:03 PM,5/7/2025 1:33:14 PM,MNQ_VIXSell_638822211630913613,,$33.00,$2506.50,$0.00,$1.00,$33.00,$0.00,0,
265,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Short,1,19908.00,19884.50,5/7/2025 1:26:03 PM,5/7/2025 1:35:16 PM,MNQ_VIXSell_638822211630925436,MNQ_Target_113990c7-1f50-4519-b511-f7490242623c,$47.00,$2553.50,$0.00,$0.00,$47.00,$0.00,0,
266,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,20129.75,20131.75,5/7/2025 11:16:33 PM,5/7/2025 11:17:27 PM,MNQ_VIXSell_638822565926677149,Close,($4.00),$2549.50,$0.00,$4.00,$4.50,$8.50,0,
267,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,20128.75,20131.75,5/7/2025 11:16:38 PM,5/7/2025 11:17:27 PM,MNQ_ScaleIn_638822565932564944,Close,($6.00),$2543.50,$0.00,$6.00,$2.50,$8.50,0,
268,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,20183.00,20196.50,5/8/2025 8:48:31 AM,5/8/2025 8:50:36 AM,MNQ_VIXSell_638822909108125983,MNQ_EXIT_638822910355553518,($27.00),$2516.50,$0.00,$27.00,$6.00,$33.00,13,
269,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Long,1,20196.25,20185.25,5/8/2025 8:50:37 AM,5/8/2025 8:53:57 AM,MNQ_VIXBuy_638822910362920097,MNQ_EXIT_638822912360985410,($22.00),$2494.50,$0.00,$31.50,$13.00,$35.00,21,
270,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Long,1,20182.75,20185.25,5/8/2025 8:52:19 AM,5/8/2025 8:53:57 AM,MNQ_ScaleIn_638822910367886899,MNQ_EXIT_638822912360985410,$5.00,$2499.50,$0.00,$4.50,$20.50,$15.50,11,
271,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,20185.00,20187.75,5/8/2025 8:53:57 AM,5/8/2025 8:56:02 AM,MNQ_VIXSell_638822912368326283,MNQ_EXIT_638822913611961836,($5.50),$2494.00,$0.00,$9.00,$16.00,$21.50,14,
272,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Long,1,20187.50,20176.00,5/8/2025 8:56:02 AM,5/8/2025 8:58:07 AM,MNQ_VIXBuy_638822913618993905,MNQ_EXIT_638822914868858160,($23.00),$2471.00,$0.00,$25.00,$1.00,$24.00,13,
273,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Long,1,20175.75,20176.00,5/8/2025 8:56:22 AM,5/8/2025 8:58:07 AM,MNQ_ScaleIn_638822913623578712,MNQ_EXIT_638822914868858160,$0.50,$2471.50,$0.00,$1.50,$14.50,$14.00,11,
274,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,20175.25,20176.00,5/8/2025 8:58:08 AM,5/8/2025 8:58:48 AM,MNQ_VIXSell_638822914875916986,Close,($1.50),$2470.00,$0.00,$10.50,$6.00,$7.50,0,
275,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Long,2,20113.25,20100.75,5/8/2025 9:39:23 AM,5/8/2025 9:39:56 AM,,Close,($50.00),$2420.00,$0.00,$62.00,$1.00,$51.00,0,
276,NQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,20121.50,20116.25,5/8/2025 9:40:49 AM,5/8/2025 9:40:59 AM,,,$105.00,$2525.00,$0.00,$135.00,$115.00,$10.00,0,
277,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,20115.00,20106.25,5/8/2025 9:41:16 AM,5/8/2025 9:41:18 AM,,,$17.50,$2542.50,$0.00,$0.00,$19.00,$1.50,0,
278,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,20110.00,20107.25,5/8/2025 9:41:17 AM,5/8/2025 9:41:19 AM,,,$5.50,$2548.00,$0.00,$1.50,$9.00,$3.50,0,
279,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,20119.00,20117.00,5/8/2025 10:02:00 AM,5/8/2025 10:02:10 AM,,,$4.00,$2552.00,$0.00,$11.50,$7.00,$3.00,0,
280,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,20091.75,20072.75,5/8/2025 10:05:53 AM,5/8/2025 10:08:06 AM,MNQ_VIXSell_638822955527106321,MNQ_Target_e3caa732-664d-4e29-b9c8-47730a15e053,$38.00,$2590.00,$0.00,$14.50,$39.00,$1.00,14,
281,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Short,1,20102.75,20068.25,5/8/2025 10:05:03 AM,5/8/2025 10:08:16 AM,MNQ_VIXSell_638822955027425711,MNQ_Target_881a2290-d8a6-4131-b590-ed65af62f26b,$69.00,$2659.00,$0.00,$5.50,$69.00,$0.00,20,
282,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,20063.75,20092.50,5/8/2025 10:23:09 AM,5/8/2025 10:28:00 AM,MNQ_VIXSell_638822965884629729,StopCancelClose,($57.50),$2601.50,$0.00,$59.50,$40.00,$97.50,31,
283,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,20093.25,20092.75,5/8/2025 10:28:00 AM,5/8/2025 10:28:00 AM,MNQ_ScaleIn_638822965889281825,StopCancelClose,$1.00,$2602.50,$0.00,$0.00,$2.00,$1.00,0,
284,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,20091.25,20064.00,5/8/2025 10:29:16 AM,5/8/2025 10:37:18 AM,MNQ_VIXSell_638822969556090654,MNQ_Target_263ae087-4e26-4b69-9710-885b9f7a796c,$54.50,$2657.00,$0.00,$52.50,$54.50,$0.00,49,
285,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,20092.00,20064.00,5/8/2025 10:31:01 AM,5/8/2025 10:37:18 AM,MNQ_ScaleIn_638822969560764338,MNQ_Target_263ae087-4e26-4b69-9710-885b9f7a796c,$56.00,$2713.00,$0.00,$51.00,$56.00,$0.00,38,
286,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,20058.25,20078.25,5/8/2025 10:37:24 AM,5/8/2025 10:51:51 AM,MNQ_VIXSell_638822974439436804,MNQ_Stop_cc1debcf-a09e-4901-8b1c-1ebec412e44f,($40.00),$2673.00,$0.00,$52.00,$47.00,$87.00,88,
287,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,20083.25,20078.25,5/8/2025 10:41:03 AM,5/8/2025 10:51:51 AM,MNQ_ScaleIn_638822974443746571,MNQ_Stop_cc1debcf-a09e-4901-8b1c-1ebec412e44f,$10.00,$2683.00,$0.00,$2.00,$97.00,$87.00,66,
288,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Short,1,20063.50,20082.75,5/8/2025 10:23:07 AM,5/8/2025 10:52:01 AM,MNQ_VIXSell_638822965864115902,MNQ_Stop_9c569774-1179-4925-9fde-ddb764f81e2c,($38.50),$2644.50,$0.00,$108.00,$57.50,$96.00,175,
289,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Short,1,20093.00,20082.75,5/8/2025 10:28:00 AM,5/8/2025 10:52:01 AM,MNQ_ScaleIn_638822965868594179,MNQ_Stop_9c569774-1179-4925-9fde-ddb764f81e2c,$20.50,$2665.00,$0.00,$49.00,$116.50,$96.00,145,
290,NQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Short,1,20057.25,20040.25,5/8/2025 10:53:43 AM,5/8/2025 10:53:48 AM,,,$340.00,$3005.00,$0.00,$0.00,$410.00,$70.00,0,
291,NQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,20015.25,20010.00,5/8/2025 10:54:35 AM,5/8/2025 10:54:45 AM,,,$105.00,$3110.00,$0.00,$75.00,$170.00,$65.00,0,
292,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Short,1,20060.00,20101.25,5/8/2025 11:10:04 AM,5/8/2025 11:18:44 AM,MNQ_VIXSell_638822994033796411,MNQ_Stop_8f0e6cb5-b5d8-4b49-9f1c-d5f0dc05e948,($82.50),$3027.50,$0.00,$84.50,$11.00,$93.50,53,
293,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,20060.00,20101.25,5/8/2025 11:10:07 AM,5/8/2025 11:18:44 AM,MNQ_VIXSell_638822994064257929,MNQ_Stop_db21ff3c-7943-4692-b158-66a592e165b2,($82.50),$2945.00,$0.00,$82.50,$11.00,$93.50,53,
294,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,20080.75,20101.25,5/8/2025 11:14:03 AM,5/8/2025 11:18:44 AM,MNQ_ScaleIn_638822994069827208,MNQ_Stop_db21ff3c-7943-4692-b158-66a592e165b2,($41.00),$2904.00,$0.00,$41.00,$12.00,$53.00,29,
295,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Short,1,20080.75,20101.25,5/8/2025 11:14:03 AM,5/8/2025 11:18:44 AM,MNQ_ScaleIn_638822994038349422,MNQ_Stop_8f0e6cb5-b5d8-4b49-9f1c-d5f0dc05e948,($41.00),$2863.00,$0.00,$43.00,$12.00,$53.00,29,
296,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,20123.25,20152.75,5/8/2025 11:22:09 AM,5/8/2025 11:24:52 AM,MNQ_VIXSell_638823001281416470,StopCancelClose,($59.00),$2804.00,$0.00,$61.00,$5.00,$64.00,18,
297,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,20153.50,20152.75,5/8/2025 11:24:52 AM,5/8/2025 11:24:52 AM,MNQ_ScaleIn_638823001285792203,StopCancelClose,$1.50,$2805.50,$0.00,$1.00,$3.50,$2.00,1,
298,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Short,1,20124.00,20184.75,5/8/2025 11:22:07 AM,5/8/2025 11:28:27 AM,MNQ_VIXSell_638823001260967086,MNQ_Stop_9e28bb3d-24a3-4c3a-8728-05d761abade8,($121.50),$2684.00,$0.00,$121.50,$6.50,$128.00,39,
299,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Short,1,20154.25,20184.75,5/8/2025 11:24:53 AM,5/8/2025 11:28:27 AM,MNQ_ScaleIn_638823001265815267,MNQ_Stop_9e28bb3d-24a3-4c3a-8728-05d761abade8,($61.00),$2623.00,$0.00,$61.00,$8.50,$69.50,22,
300,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,20160.00,20205.25,5/8/2025 11:25:24 AM,5/8/2025 11:29:48 AM,MNQ_VIXSell_638823003234721071,MNQ_Stop_46bae1f5-fcad-42e5-a229-d54570a9132d,($90.50),$2532.50,$0.00,$90.50,$20.00,$110.50,27,
